"id","date","station_name","station_code","parameter","average_temperature","standard_deviation","highest_temperature","lowest_temperature","state_name","district_name","state_code","district_code"
4704,"2008-01-01","kalpa","42066","minimum temperature",-5.4,5.4,-5.4,-5.4,"himachal pradesh","kinnaur","02","019"
4705,"2008-02-01","kalpa","42066","minimum temperature",-5.7,5.6,-5.7,-5.7,"himachal pradesh","kinnaur","02","019"
4706,"2008-03-01","kalpa","42066","minimum temperature",-0.4,4.5,-0.4,-0.4,"himachal pradesh","kinnaur","02","019"
4707,"2008-04-01","kalpa","42066","minimum temperature",1.7,4.0,1.7,1.7,"himachal pradesh","kinnaur","02","019"
4708,"2008-05-01","kalpa","42066","minimum temperature",4.9,4.2,4.9,4.9,"himachal pradesh","kinnaur","02","019"
4709,"2008-06-01","kalpa","42066","minimum temperature",10.3,5.7,10.3,10.3,"himachal pradesh","kinnaur","02","019"
4710,"2008-07-01","kalpa","42066","minimum temperature",11.4,6.8,11.4,11.4,"himachal pradesh","kinnaur","02","019"
4711,"2008-08-01","kalpa","42066","minimum temperature",10.6,7.4,10.6,10.6,"himachal pradesh","kinnaur","02","019"
4712,"2008-09-01","kalpa","42066","minimum temperature",5.6,7.2,5.6,5.6,"himachal pradesh","kinnaur","02","019"
4713,"2008-10-01","kalpa","42066","minimum temperature",2.8,6.9,2.8,2.8,"himachal pradesh","kinnaur","02","019"
4714,"2008-11-01","kalpa","42066","minimum temperature",0.2,6.6,0.2,0.2,"himachal pradesh","kinnaur","02","019"
4715,"2008-12-01","kalpa","42066","minimum temperature",-2.0,6.3,-2.0,-2.0,"himachal pradesh","kinnaur","02","019"
4716,"2008-01-01","kalpa","42066","maximum temperature",2.5,2.5,2.5,2.5,"himachal pradesh","kinnaur","02","019"
4717,"2008-02-01","kalpa","42066","maximum temperature",5.2,4.1,5.2,5.2,"himachal pradesh","kinnaur","02","019"
4718,"2008-03-01","kalpa","42066","maximum temperature",14.6,9.1,14.6,14.6,"himachal pradesh","kinnaur","02","019"
4719,"2008-04-01","kalpa","42066","maximum temperature",16.2,11.3,16.2,16.2,"himachal pradesh","kinnaur","02","019"
4720,"2008-05-01","kalpa","42066","maximum temperature",20.7,13.7,20.7,20.7,"himachal pradesh","kinnaur","02","019"
4721,"2008-06-01","kalpa","42066","maximum temperature",22.6,15.5,22.6,22.6,"himachal pradesh","kinnaur","02","019"
4722,"2008-07-01","kalpa","42066","maximum temperature",22.4,16.7,22.4,22.4,"himachal pradesh","kinnaur","02","019"
4723,"2008-08-01","kalpa","42066","maximum temperature",21.6,17.4,21.6,21.6,"himachal pradesh","kinnaur","02","019"
4724,"2008-09-01","kalpa","42066","maximum temperature",20.0,17.7,20.0,20.0,"himachal pradesh","kinnaur","02","019"
4725,"2008-10-01","kalpa","42066","maximum temperature",18.8,17.8,18.8,18.8,"himachal pradesh","kinnaur","02","019"
4726,"2008-11-01","kalpa","42066","maximum temperature",16.4,17.7,16.4,16.4,"himachal pradesh","kinnaur","02","019"
4727,"2008-12-01","kalpa","42066","maximum temperature",10.8,17.2,10.8,10.8,"himachal pradesh","kinnaur","02","019"
4728,"2008-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4729,"2008-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4730,"2008-03-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4731,"2008-04-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4732,"2008-05-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4733,"2008-06-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4734,"2008-07-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4735,"2008-08-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4736,"2008-09-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4737,"2008-10-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4738,"2008-11-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4739,"2008-12-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4740,"2008-01-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4741,"2008-02-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4742,"2008-03-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4743,"2008-04-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4744,"2008-05-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4745,"2008-06-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4746,"2008-07-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4747,"2008-08-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4748,"2008-09-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4749,"2008-10-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4750,"2008-11-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4751,"2008-12-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4752,"2008-01-01","shimla","42083","minimum temperature",1.4,1.4,1.4,1.4,"himachal pradesh","shimla","02","023"
4753,"2008-02-01","shimla","42083","minimum temperature",3.1,2.4,3.1,3.1,"himachal pradesh","shimla","02","023"
4754,"2008-03-01","shimla","42083","minimum temperature",10.2,6.2,10.2,10.2,"himachal pradesh","shimla","02","023"
4755,"2008-04-01","shimla","42083","minimum temperature",11.8,8.0,11.8,11.8,"himachal pradesh","shimla","02","023"
4756,"2008-05-01","shimla","42083","minimum temperature",13.8,9.4,13.8,13.8,"himachal pradesh","shimla","02","023"
4757,"2008-06-01","shimla","42083","minimum temperature",15.6,10.7,15.6,15.6,"himachal pradesh","shimla","02","023"
4758,"2008-07-01","shimla","42083","minimum temperature",16.6,11.7,16.6,16.6,"himachal pradesh","shimla","02","023"
4759,"2008-08-01","shimla","42083","minimum temperature",16.1,12.4,16.1,16.1,"himachal pradesh","shimla","02","023"
4760,"2008-09-01","shimla","42083","minimum temperature",14.1,12.6,14.1,14.1,"himachal pradesh","shimla","02","023"
4761,"2008-10-01","shimla","42083","minimum temperature",11.9,12.5,11.9,11.9,"himachal pradesh","shimla","02","023"
4762,"2008-11-01","shimla","42083","minimum temperature",9.3,12.2,9.3,9.3,"himachal pradesh","shimla","02","023"
4763,"2008-12-01","shimla","42083","minimum temperature",8.0,12.0,8.0,8.0,"himachal pradesh","shimla","02","023"
4764,"2008-01-01","shimla","42083","maximum temperature",9.8,9.8,9.8,9.8,"himachal pradesh","shimla","02","023"
4765,"2008-02-01","shimla","42083","maximum temperature",11.8,10.8,11.8,11.8,"himachal pradesh","shimla","02","023"
4766,"2008-03-01","shimla","42083","maximum temperature",19.9,14.5,19.9,19.9,"himachal pradesh","shimla","02","023"
4767,"2008-04-01","shimla","42083","maximum temperature",21.3,16.5,21.3,21.3,"himachal pradesh","shimla","02","023"
4768,"2008-05-01","shimla","42083","maximum temperature",23.8,18.2,23.8,23.8,"himachal pradesh","shimla","02","023"
4769,"2008-06-01","shimla","42083","maximum temperature",22.6,19.0,22.6,22.6,"himachal pradesh","shimla","02","023"
4770,"2008-07-01","shimla","42083","maximum temperature",22.5,19.5,22.5,22.5,"himachal pradesh","shimla","02","023"
4771,"2008-08-01","shimla","42083","maximum temperature",21.9,19.8,21.9,21.9,"himachal pradesh","shimla","02","023"
4772,"2008-09-01","shimla","42083","maximum temperature",22.3,20.1,22.3,22.3,"himachal pradesh","shimla","02","023"
4773,"2008-10-01","shimla","42083","maximum temperature",21.1,20.2,21.1,21.1,"himachal pradesh","shimla","02","023"
4774,"2008-11-01","shimla","42083","maximum temperature",18.7,20.1,18.7,18.7,"himachal pradesh","shimla","02","023"
4775,"2008-12-01","shimla","42083","maximum temperature",16.9,19.8,16.9,16.9,"himachal pradesh","shimla","02","023"
4776,"2008-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4777,"2008-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4778,"2008-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4779,"2008-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4780,"2008-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4781,"2008-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4782,"2008-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4783,"2008-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4784,"2008-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4785,"2008-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4786,"2008-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4787,"2008-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4788,"2008-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4789,"2008-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4790,"2008-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4791,"2008-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4792,"2008-05-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4793,"2008-06-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4794,"2008-07-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4795,"2008-08-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4796,"2008-09-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4797,"2008-10-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4798,"2008-11-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4799,"2008-12-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4800,"2009-01-01","bhuntar","42081","minimum temperature",3.7,3.7,3.7,3.7,"himachal pradesh","kullu","02","020"
4801,"2009-02-01","bhuntar","42081","minimum temperature",4.7,4.2,4.7,4.7,"himachal pradesh","kullu","02","020"
4802,"2009-03-01","bhuntar","42081","minimum temperature",7.5,5.5,7.5,7.5,"himachal pradesh","kullu","02","020"
4803,"2009-04-01","bhuntar","42081","minimum temperature",10.0,6.9,10.0,10.0,"himachal pradesh","kullu","02","020"
4804,"2009-05-01","bhuntar","42081","minimum temperature",12.4,8.3,12.4,12.4,"himachal pradesh","kullu","02","020"
4805,"2009-06-01","bhuntar","42081","minimum temperature",15.8,10.0,15.8,15.8,"himachal pradesh","kullu","02","020"
4806,"2009-07-01","bhuntar","42081","minimum temperature",20.1,11.9,20.1,20.1,"himachal pradesh","kullu","02","020"
4807,"2009-08-01","bhuntar","42081","minimum temperature",20.5,13.3,20.5,20.5,"himachal pradesh","kullu","02","020"
4808,"2009-09-01","bhuntar","42081","minimum temperature",16.0,13.6,16.0,16.0,"himachal pradesh","kullu","02","020"
4809,"2009-10-01","bhuntar","42081","minimum temperature",9.3,13.3,9.3,9.3,"himachal pradesh","kullu","02","020"
4810,"2009-11-01","bhuntar","42081","minimum temperature",4.4,12.7,4.4,4.4,"himachal pradesh","kullu","02","020"
4811,"2009-12-01","bhuntar","42081","minimum temperature",2.0,12.2,2.0,2.0,"himachal pradesh","kullu","02","020"
4812,"2009-01-01","bhuntar","42081","maximum temperature",18.1,18.1,18.1,18.1,"himachal pradesh","kullu","02","020"
4813,"2009-02-01","bhuntar","42081","maximum temperature",21.2,19.7,21.2,21.2,"himachal pradesh","kullu","02","020"
4814,"2009-03-01","bhuntar","42081","maximum temperature",24.7,21.5,24.7,24.7,"himachal pradesh","kullu","02","020"
4815,"2009-04-01","bhuntar","42081","maximum temperature",28.2,23.4,28.2,28.2,"himachal pradesh","kullu","02","020"
4816,"2009-05-01","bhuntar","42081","maximum temperature",31.5,25.2,31.5,31.5,"himachal pradesh","kullu","02","020"
4817,"2009-06-01","bhuntar","42081","maximum temperature",35.0,27.1,35.0,35.0,"himachal pradesh","kullu","02","020"
4818,"2009-07-01","bhuntar","42081","maximum temperature",33.6,28.1,33.6,33.6,"himachal pradesh","kullu","02","020"
4819,"2009-08-01","bhuntar","42081","maximum temperature",33.1,28.8,33.1,33.1,"himachal pradesh","kullu","02","020"
4820,"2009-09-01","bhuntar","42081","maximum temperature",29.0,28.8,29.0,29.0,"himachal pradesh","kullu","02","020"
4821,"2009-10-01","bhuntar","42081","maximum temperature",28.3,28.8,28.3,28.3,"himachal pradesh","kullu","02","020"
4822,"2009-11-01","bhuntar","42081","maximum temperature",21.9,28.2,21.9,21.9,"himachal pradesh","kullu","02","020"
4823,"2009-12-01","bhuntar","42081","maximum temperature",17.3,27.5,17.3,17.3,"himachal pradesh","kullu","02","020"
4824,"2009-01-01","kalpa","42066","minimum temperature",-3.2,3.2,-3.2,-3.2,"himachal pradesh","kinnaur","02","019"
4825,"2009-02-01","kalpa","42066","minimum temperature",-2.9,3.1,-2.9,-2.9,"himachal pradesh","kinnaur","02","019"
4826,"2009-03-01","kalpa","42066","minimum temperature",-0.6,2.5,-0.6,-0.6,"himachal pradesh","kinnaur","02","019"
4827,"2009-04-01","kalpa","42066","minimum temperature",1.9,2.4,1.9,1.9,"himachal pradesh","kinnaur","02","019"
4828,"2009-05-01","kalpa","42066","minimum temperature",4.2,2.8,4.2,4.2,"himachal pradesh","kinnaur","02","019"
4829,"2009-06-01","kalpa","42066","minimum temperature",6.9,3.8,6.9,6.9,"himachal pradesh","kinnaur","02","019"
4830,"2009-07-01","kalpa","42066","minimum temperature",10.2,5.2,10.2,10.2,"himachal pradesh","kinnaur","02","019"
4831,"2009-08-01","kalpa","42066","minimum temperature",10.4,6.1,10.4,10.4,"himachal pradesh","kinnaur","02","019"
4832,"2009-09-01","kalpa","42066","minimum temperature",6.8,6.2,6.8,6.8,"himachal pradesh","kinnaur","02","019"
4833,"2009-10-01","kalpa","42066","minimum temperature",1.7,5.9,1.7,1.7,"himachal pradesh","kinnaur","02","019"
4834,"2009-11-01","kalpa","42066","minimum temperature",-1.2,5.6,-1.2,-1.2,"himachal pradesh","kinnaur","02","019"
4835,"2009-12-01","kalpa","42066","minimum temperature",-3.2,5.5,-3.2,-3.2,"himachal pradesh","kinnaur","02","019"
4836,"2009-01-01","kalpa","42066","maximum temperature",7.2,7.2,7.2,7.2,"himachal pradesh","kinnaur","02","019"
4837,"2009-02-01","kalpa","42066","maximum temperature",9.5,8.4,9.5,9.5,"himachal pradesh","kinnaur","02","019"
4838,"2009-03-01","kalpa","42066","maximum temperature",14.1,10.7,14.1,14.1,"himachal pradesh","kinnaur","02","019"
4839,"2009-04-01","kalpa","42066","maximum temperature",17.2,12.6,17.2,17.2,"himachal pradesh","kinnaur","02","019"
4840,"2009-05-01","kalpa","42066","maximum temperature",19.8,14.3,19.8,19.8,"himachal pradesh","kinnaur","02","019"
4841,"2009-06-01","kalpa","42066","maximum temperature",23.4,16.2,23.4,23.4,"himachal pradesh","kinnaur","02","019"
4842,"2009-07-01","kalpa","42066","maximum temperature",23.5,17.4,23.5,23.5,"himachal pradesh","kinnaur","02","019"
4843,"2009-08-01","kalpa","42066","maximum temperature",24.0,18.4,24.0,24.0,"himachal pradesh","kinnaur","02","019"
4844,"2009-09-01","kalpa","42066","maximum temperature",20.9,18.7,20.9,20.9,"himachal pradesh","kinnaur","02","019"
4845,"2009-10-01","kalpa","42066","maximum temperature",18.2,18.6,18.2,18.2,"himachal pradesh","kinnaur","02","019"
4846,"2009-11-01","kalpa","42066","maximum temperature",13.0,18.2,13.0,13.0,"himachal pradesh","kinnaur","02","019"
4847,"2009-12-01","kalpa","42066","maximum temperature",8.0,17.6,8.0,8.0,"himachal pradesh","kinnaur","02","019"
4848,"2009-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4849,"2009-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
